,0
1-738297782,False
1-738303018,False
1-738303130,False
1-738303139,False
1-738303541,False
1-738303559,False
1-738303563,False
1-738303608,False
1-738303819,False
1-738303992,False
1-738304345,False
1-738304421,False
1-738304751,False
1-738304796,False
1-738304908,False
1-738304940,False
1-738314138,False
1-738314403,False
1-738314450,True
1-738314480,False
1-738314828,False
1-738316958,False
1-738316981,False
1-738316993,False
1-738317005,False
1-738317017,False
1-738317029,False
1-738317040,False
1-738317052,False
1-738317157,False
1-738317181,False
1-738317240,True
1-738317252,False
1-738317366,False
1-738317421,False
1-738317432,True
1-738317444,False
1-738317535,False
1-738317569,False
1-738317581,False
1-738317604,False
1-738317813,False
1-738317999,False
1-738318027,False
1-738318041,False
1-738318143,False
1-738318151,False
1-738318221,False
1-738318237,False
1-738318345,False
1-738318366,False
1-738318421,False
1-738318453,False
1-738318481,False
1-738318564,False
1-738318582,False
1-738318624,True
1-738318665,False
1-738321106,False
1-738321117,True
1-738321212,False
1-738321284,False
1-738321308,False
1-738321387,False
1-738321474,False
1-738321581,False
1-738321608,False
1-738321806,False
1-738322066,False
1-738322173,False
1-738324958,False
1-738325101,False
1-738325415,False
1-738325561,False
1-738327571,False
1-738327923,False
1-738328020,False
1-738328062,False
1-738328175,False
1-738328254,True
1-738328837,False
1-738330925,False
1-738330933,False
1-738330946,False
1-738331277,False
1-738331340,False
1-738331385,False
1-738331495,False
1-738331603,False
1-738331657,False
1-738331831,True
1-738331898,False
1-738333085,False
1-738333460,False
1-738333473,True
1-738333580,False
1-738333641,False
1-738333682,False
1-738333818,True
1-738336918,False
1-738336951,False
1-738337103,False
1-738337231,False
1-738337461,False
1-738337500,True
1-738337705,True
1-738337819,True
1-738339971,True
1-738339986,False
1-738340062,False
1-738340115,True
1-738340150,False
1-738340190,False
1-738340259,False
1-738340653,False
1-738340812,False
1-738340840,False
1-738342943,False
1-738343331,False
1-738343349,True
1-738343461,False
1-738343568,False
1-738343995,True
1-738344160,False
1-738344321,True
1-738344529,False
1-738344579,False
1-738344675,False
1-738344686,True
1-738345051,False
1-738345086,False
1-738345132,False
1-738345399,False
1-738345409,False
1-738345811,False
1-738345878,False
1-738346954,False
1-738347104,False
1-738347135,False
1-738347205,False
1-738347323,False
1-738347413,False
1-738347793,False
1-738350081,False
1-738350179,False
1-738350213,False
1-738350227,False
1-738350372,False
1-738350692,False
1-738350732,False
1-738352959,False
1-738353084,False
1-738353826,False
1-738353947,False
1-738354093,False
1-738354264,False
1-738354315,False
1-738354431,False
1-738354877,True
1-738355054,False
1-738355422,False
1-738366048,True
1-738366108,False
1-738366262,False
1-738366911,True
1-738366921,False
1-738366951,False
1-738366991,False
1-738367001,False
1-738367041,True
1-738367052,False
1-738367061,False
1-738367111,False
1-738367116,False
1-738367121,False
1-738367141,True
1-738367221,False
1-738367261,False
1-738367281,False
1-738367331,False
1-738367341,False
1-738367351,False
1-738367361,False
1-738367411,False
1-738367441,False
1-738367451,False
1-738367501,False
1-738367541,False
1-738367611,False
1-738367681,True
1-738367701,True
1-738367721,False
1-738367761,False
1-738367831,False
1-738367861,False
1-738370022,False
1-738370200,False
1-738370239,False
1-738370362,False
1-738370427,False
1-738370559,False
1-738372798,True
1-738372902,False
1-738372919,False
1-738372944,False
1-738373032,False
1-738373106,False
1-738373131,False
1-738373229,False
1-738373275,False
1-738374940,True
1-738374965,False
1-738375076,False
1-738375106,True
1-738375446,False
1-738375594,False
1-738378686,False
1-738378721,False
1-738378749,False
1-738383119,False
1-738383986,False
1-738384002,False
1-738384158,False
1-738384552,False
1-738384770,False
1-738384944,False
1-738385370,False
1-738385539,False
1-738385710,False
1-738387396,False
1-738387460,False
1-738387528,False
1-738387566,False
1-738387796,False
1-738387927,True
1-738387944,False
1-738388032,False
1-738388114,False
1-738388171,False
1-738388294,False
1-738388361,False
1-738388399,False
1-738388904,False
1-738389177,False
1-738389218,False
1-738389223,False
1-738391905,False
1-738392288,False
1-738392345,False
1-738392479,False
1-738392825,False
1-738397375,True
1-738397729,False
1-738397839,False
1-738397843,False
1-738400142,False
1-738400168,False
1-738400208,False
1-738400346,False
1-738400398,False
1-738400662,False
1-738400677,False
1-738400723,False
1-738408165,False
1-738408245,False
1-738408281,False
1-738408332,False
1-738408461,False
1-738408481,False
1-738408509,True
1-738408525,False
1-738408533,True
1-738408550,False
1-738408693,False
1-738408834,False
1-738410356,True
1-738410373,False
1-738410392,False
1-738414906,False
1-738414941,False
1-738414999,False
1-738415019,False
1-738415093,False
1-738415271,False
1-738415443,False
1-738415562,False
1-738415648,False
1-738415716,False
1-738415774,False
1-738415799,False
1-738417596,False
1-738417681,False
1-738419176,False
1-738419847,False
1-738422787,False
1-738424734,False
1-738424868,False
1-738427970,False
1-738428026,False
1-738428069,False
1-738428588,True
1-738428797,False
1-738431011,False
1-738433503,False
1-738433574,False
1-738434873,False
1-738435955,False
1-738436118,True
1-738436127,False
1-738436239,False
1-738436301,False
1-738436463,True
1-738436485,False
1-738436494,False
1-738436701,False
1-738436890,True
1-738436894,False
1-738438917,False
1-738438929,False
1-738438941,True
1-738439012,False
1-738439047,False
1-738439059,False
1-738439164,True
1-738439348,False
1-738439370,False
1-738439380,False
1-738439436,False
1-738439447,True
1-738439587,False
1-738439635,False
1-738444926,False
1-738444996,False
1-738445081,True
1-738445248,False
1-738445269,False
1-738445871,False
1-738447951,False
1-738448252,False
1-738448428,False
1-738448599,False
1-738448651,False
1-738448741,False
1-738448756,False
1-738448778,False
1-738448836,False
1-738448875,False
1-738448897,False
1-738452111,False
1-738452363,False
1-738452423,False
1-738452440,False
1-738452469,False
1-738453955,False
1-738454035,False
1-738454193,False
1-738454452,False
1-738454500,False
1-738454506,False
1-738454571,False
1-738454698,False
1-738454955,False
1-738455113,False
1-738455392,False
1-738455497,False
1-738455599,False
1-738455603,False
1-738455727,False
1-738455929,False
1-738455965,False
1-738456001,False
1-738456301,False
1-738456418,True
1-738456506,False
1-738456564,False
1-738456881,False
1-738456928,False
1-738457041,False
1-738457068,False
1-738457242,True
1-738457257,False
1-738457311,False
1-738457346,False
1-738457370,False
1-738457409,False
1-738457431,False
1-738457541,False
1-738457621,False
1-738457675,False
1-738457695,False
1-738457804,False
1-738458013,False
1-738458072,False
1-738458221,False
1-738458277,False
1-738458373,False
1-738458595,False
1-738458633,False
1-738458649,False
1-738458851,False
1-738462592,False
1-738462631,False
1-738462681,False
1-738464905,False
1-738464941,False
1-738464951,False
1-738465191,True
1-738465221,False
1-738465511,False
1-738465732,False
1-738466077,False
1-738466191,False
1-738466335,False
1-738467927,True
1-738467942,False
1-738467971,False
1-738468025,False
1-738468352,False
1-738468664,False
1-738473142,False
1-738473169,False
1-738473411,True
1-738473477,False
1-738475029,False
1-738475038,True
1-738475066,False
1-738475191,False
1-738475201,False
1-738475211,False
1-738475268,True
1-738475287,False
1-738475333,False
1-738475483,False
1-738475528,False
1-738475749,False
1-738475757,False
1-738475810,False
1-738475827,False
1-738475887,False
1-738476327,True
1-738476955,True
1-738477002,False
1-738477121,False
1-738477325,False
1-738477417,False
1-738477454,False
1-738477484,False
1-738477691,False
1-738477741,False
1-738479079,False
1-738479208,False
1-738479350,False
1-738479512,False
1-738479589,False
1-738479640,True
1-738481907,False
1-738481991,True
1-738482041,False
1-738482411,False
1-738482471,False
1-738482493,False
1-738482543,False
1-738482595,False
1-738482680,False
1-738482729,False
1-738482828,True
1-738482846,False
1-738490180,False
1-738490269,False
1-738490593,False
1-738490731,False
1-738490777,False
1-738490989,False
1-738491046,False
1-738491081,False
1-738491229,True
1-738491243,False
1-738491308,True
1-738491604,False
1-738491844,False
1-738491981,False
1-738492000,False
1-738492077,False
1-738494976,False
1-738495152,False
1-738495597,False
1-738495608,False
1-738495737,False
1-738495771,False
1-738495814,False
1-738495845,False
1-738495954,False
1-738496002,False
1-738496443,False
1-738496476,False
1-738496584,False
1-738496653,False
1-738496931,False
1-738496977,False
1-738497067,False
1-738498947,False
1-738499032,False
1-738499184,False
1-738499191,False
1-738499306,False
1-738499316,False
1-738499421,False
1-738499557,False
1-738499574,False
1-738499841,False
1-738499893,False
1-738501549,False
1-738501642,True
1-738503076,False
1-738503221,False
1-738503291,False
1-738503382,False
1-738503397,True
1-738503745,False
1-738505928,False
1-738505947,False
1-738506442,False
1-738506787,False
1-738508411,False
1-738508437,False
1-738508441,True
1-738509914,False
1-738510011,False
1-738510087,False
1-738510133,False
1-738510149,False
1-738510174,False
1-738510181,False
1-738510411,False
1-738510455,False
1-738510564,False
1-738512384,True
1-738512606,False
1-738515627,False
1-738515906,False
1-738515915,False
1-738516134,True
1-738516353,True
1-738516564,False
1-738516847,False
1-738516871,False
1-738516914,False
1-738516968,False
1-738516996,True
1-738517178,False
1-738517299,False
1-738517465,False
1-738517684,False
1-738517788,False
1-738517834,False
1-738517873,False
1-738519918,False
1-738519974,False
1-738520011,False
1-738520313,False
1-738520406,False
1-738520439,False
1-738520583,False
1-738520660,False
1-738520958,False
1-738521074,False
1-738521200,False
1-738521237,False
1-738521302,False
1-738521380,False
1-738521720,False
1-738521781,False
1-738521911,False
1-738521931,False
1-738521961,False
1-738521971,False
1-738522001,False
1-738522011,False
1-738522021,False
1-738522031,False
1-738522041,False
1-738522051,False
1-738522061,False
1-738522071,False
1-738522111,False
1-738522191,False
1-738526946,False
1-738527048,False
1-738527073,False
1-738527133,False
1-738527216,False
1-738527224,False
1-738527296,False
1-738527413,False
1-738527447,False
1-738527476,False
1-738527582,False
1-738527646,False
1-738527659,False
1-738527777,False
1-738527817,False
1-738527854,False
1-738527884,False
1-738527926,False
1-738527937,False
1-738527949,False
1-738527972,False
1-738528005,False
1-738528086,False
1-738528122,False
1-738528145,False
1-738528156,False
1-738528238,False
1-738528250,True
1-738528261,False
1-738528273,False
1-738528285,False
1-738528364,False
1-738528711,False
1-738530454,False
1-738530474,False
1-738530625,True
1-738530767,False
1-738530967,True
1-738531008,True
1-738531119,False
1-738531149,False
1-738531189,False
1-738531308,False
1-738531727,False
1-738532339,True
1-738535760,False
1-738536614,False
1-738536943,False
1-738536998,False
1-738537099,False
1-738537180,False
1-738537252,False
1-738537278,False
1-738537309,False
1-738537355,False
1-738537438,False
1-738537727,False
1-738537776,False
1-738537801,False
1-738538092,False
1-738538265,True
1-738538378,False
1-738538552,False
1-738538732,False
1-738538961,True
1-738539084,False
1-738539178,False
1-738539195,True
1-738539201,False
1-738539226,False
1-738539305,False
1-738539429,False
1-738539437,False
1-738539534,False
1-738539569,False
1-738539574,True
1-738539604,False
1-738539654,False
1-738539862,False
1-738540584,True
1-738543481,False
1-738543528,True
1-738543543,False
1-738545008,False
1-738545884,False
1-738550941,False
1-738550991,True
1-738551061,False
1-738551071,False
1-738551101,False
1-738551361,True
1-738551371,False
1-738551391,False
1-738551401,False
1-738551471,False
1-738551481,False
1-738551511,False
1-738551541,False
1-738551591,False
1-738551651,False
1-738551671,False
1-738551731,False
1-738551761,False
1-738551821,False
1-738551826,False
1-738552941,False
1-738553017,False
1-738553029,False
1-738553104,False
1-738553123,False
1-738553174,False
1-738553347,False
1-738554264,False
1-738554303,False
1-738554633,False
1-738554818,False
1-738557956,False
1-738557962,False
1-738558081,False
1-738558134,False
1-738558435,False
1-738558779,False
1-738558802,False
1-738558868,False
1-738565236,False
1-738565786,False
1-738568055,False
1-738568317,True
1-738568376,False
1-738568447,False
1-738568465,False
1-738568530,False
1-738568861,True
1-738568875,False
1-738568885,False
1-738569907,False
1-738570071,False
1-738570563,False
1-738570957,False
1-738571077,False
1-738575365,False
1-738576289,False
1-738576399,False
1-738576920,True
1-738576928,False
1-738576931,False
1-738576968,False
1-738577049,False
1-738577312,False
1-738577532,False
1-738577568,False
1-738577571,False
1-738577621,True
1-738577635,False
1-738577732,True
1-738582911,False
1-738583102,False
1-738583226,False
1-738583295,False
1-738583478,False
1-738583930,False
1-738584361,False
1-738587008,False
1-738587730,False
1-738587921,False
1-738587989,False
1-738588056,False
1-738588153,False
1-738588161,True
1-738588177,False
1-738588551,False
1-738588615,True
1-738588665,False
1-738590073,False
1-738590475,True
1-738590664,False
1-738590753,True
1-738590784,False
1-738594204,False
1-738594223,False
1-738594676,False
1-738596051,False
1-738596195,False
1-738596423,False
1-738596480,False
1-738597045,False
1-738597140,False
1-738597213,False
1-738597351,False
1-738597366,False
1-738597569,False
1-738597762,False
1-738598943,False
1-738599007,False
1-738599683,False
1-738599737,False
1-738599761,False
1-738599835,False
1-738600116,False
1-738601809,False
1-738603537,False
1-738603541,False
1-738603610,False
1-738603694,False
1-738603751,False
1-738609992,False
1-738610041,False
1-738610057,False
1-738610198,False
1-738610389,False
1-738611143,True
1-738611248,False
1-738611382,False
1-738611675,False
1-738611833,False
1-738612035,False
1-738612228,False
1-738612308,False
1-738612704,False
1-738612793,False
1-738612826,False
1-738614001,False
1-738614545,False
1-738619065,False
1-738619146,True
1-738619400,False
1-738619537,False
1-738619615,False
1-738619634,False
1-738619754,False
1-738619793,True
1-738621341,False
1-738621675,False
1-738624240,False
1-738624331,True
1-738624443,False
1-738624684,True
1-738626037,False
1-738626064,False
1-738628042,False
1-738630916,False
1-738631077,False
1-738631187,False
1-738631210,True
1-738631255,False
1-738631271,False
1-738631554,False
1-738631642,False
1-738631826,False
1-738646244,False
1-738646441,True
1-738646521,False
1-738646556,False
1-738646578,True
1-738646617,False
1-738647875,False
1-738648912,False
1-738649027,False
1-738649042,False
1-738649094,False
1-738649186,False
1-738649250,False
1-738649569,False
1-738649666,False
1-738649700,False
1-738650039,False
1-738650106,False
1-738650216,True
1-738650274,False
1-738650407,False
1-738650485,True
1-738650551,False
1-738650581,False
1-738650637,False
1-738650764,False
1-738650793,False
1-738651085,True
1-738651324,False
1-738651383,False
1-738651455,False
1-738651672,False
1-738651744,False
1-738651887,False
1-738656421,False
1-738657434,False
1-738657687,False
1-738657943,False
1-738657977,False
1-738658163,False
1-738658943,False
1-738659033,False
1-738660907,False
1-738662221,False
1-738662281,False
1-738662715,False
1-738662868,False
1-738662979,False
1-738663022,False
1-738663482,False
1-738663491,False
1-738663505,False
1-738663628,False
1-738663708,False
1-738663899,False
1-738667377,False
1-738667704,True
1-738667880,False
1-738670491,False
1-738670859,False
1-738673059,False
1-738673089,False
1-738679046,False
1-738679396,False
1-738679561,False
1-738679620,False
1-738679810,False
1-738680901,False
1-738680951,False
1-738681010,False
1-738681053,False
1-738681116,False
1-738681199,False
1-738681272,False
1-738681295,False
1-738681401,False
1-738681449,True
1-738681660,False
1-738681670,False
1-738681771,False
1-738684449,False
1-738684740,False
1-738685932,False
1-738686485,False
1-738686730,False
1-738689431,False
1-738690961,False
1-738691002,False
1-738691082,False
1-738691218,False
1-738691316,False
1-738693957,False
1-738693992,False
1-738694049,False
1-738694070,False
1-738694284,False
1-738694525,False
1-738694722,False
1-738698915,False
1-738698998,False
1-738699103,False
1-738699380,False
1-738699397,False
1-738699512,False
1-738699555,False
1-738699585,False
1-738702051,False
1-738702164,False
1-738706006,False
1-738706340,False
1-738706420,False
1-738706476,False
1-738707985,False
1-738708113,False
1-738708751,False
1-738710058,False
1-738710108,False
1-738710252,False
1-738710468,False
1-738710624,False
1-738710671,False
1-738710885,False
1-738710898,False
1-738710921,False
1-738711202,False
1-738711949,False
1-738712032,False
1-738712122,False
1-738712217,False
1-738712252,True
1-738712286,False
1-738712368,False
1-738712420,False
1-738712653,False
1-738712831,True
1-738713947,False
1-738714001,False
1-738714163,False
1-738714200,False
1-738714351,False
1-738714382,False
1-738714423,False
1-738714499,False
1-738714576,False
1-738714775,False
1-738714893,False
1-738715158,False
1-738715700,False
1-738716114,False
1-738716356,False
1-738716371,False
1-738716399,False
1-738716505,False
1-738716521,False
1-738717221,False
1-738717615,False
1-738720324,False
1-738720676,False
1-738720868,False
1-738720879,False
1-738722955,False
1-738723039,False
1-738723146,False
1-738723315,False
1-738723584,False
1-738723725,False
1-738725061,True
1-738725092,False
1-738725150,False
1-738725241,False
1-738725300,False
1-738731009,False
1-738731060,False
1-738731061,False
1-738731160,False
1-738731246,False
1-738731259,True
1-738731297,False
1-738731421,False
1-738731470,False
1-738731656,False
1-738731742,False
1-738731809,False
1-738731827,False
1-738731849,False
1-738746261,True
1-738752056,False
1-738752205,False
1-738752421,False
1-738753886,True
1-738756001,True
1-738760754,False
1-738761987,False
1-738762049,False
1-738762065,False
1-738762205,False
1-738762222,False
1-738762261,False
1-738762332,False
1-738762394,False
1-738762640,True
1-738762657,False
1-738762697,False
1-738762719,False
1-738762760,True
1-738762851,False
1-738763461,False
1-738763507,False
1-738763605,False
1-738763744,False
1-738763827,True
1-738763853,False
1-738764361,False
1-738764410,False
1-738764449,False
1-738764488,False
1-738764771,False
1-738764985,False
1-738765421,False
1-738765606,False
1-738767258,False
1-738767478,False
1-738767821,False
1-738767889,False
1-738768673,False
1-738768721,False
1-738768747,False
1-738768810,False
1-738768835,False
1-738771023,False
1-738776109,False
1-738776153,False
1-738776164,False
1-738776205,False
1-738776219,False
1-738776281,False
1-738776349,False
1-738776358,False
1-738776387,False
1-738776505,True
1-738776597,False
1-738776601,False
1-738776892,False
1-738778040,False
1-738778156,True
1-738778171,False
1-738778208,False
1-738778232,False
1-738778268,False
1-738778294,False
1-738778320,False
1-738778441,False
1-738778477,False
1-738779507,False
1-738779566,False
1-738779582,False
1-738779776,False
1-738779783,False
1-738779865,False
1-738780927,False
1-738780975,False
1-738781037,False
1-738781116,False
1-738781723,False
1-738781825,False
1-738786926,False
1-738786961,False
1-738786983,False
1-738787035,False
1-738787123,False
1-738787239,False
1-738787282,False
1-738787531,False
1-738787575,False
1-738787635,False
1-738787672,False
1-738787748,False
1-738787828,False
1-738787884,False
1-738794053,False
1-738794823,False
1-738795985,False
1-738796046,True
1-738796063,False
1-738796436,True
1-738799041,False
1-738799172,False
1-738799394,False
1-738799869,False
1-738799904,True
1-738800181,False
1-738800519,False
1-738800563,True
1-738800583,True
1-738800627,False
1-738800919,False
1-738801025,False
1-738801152,False
1-738801212,False
1-738801328,False
1-738801332,False
1-738801412,False
1-738801466,False
1-738801502,False
1-738801530,False
1-738801578,False
1-738801714,False
1-738801740,False
1-738801791,False
1-738801992,False
1-738803735,False
1-738805035,False
1-738805966,False
1-738806096,False
1-738806253,False
1-738806528,False
1-738806761,False
1-738806780,True
1-738806867,False
1-738808026,True
1-738808591,False
1-738808715,False
1-738808785,False
1-738809521,False
1-738809719,False
1-738809757,False
1-738809786,False
1-738809852,False
1-738811935,True
1-738811957,False
1-738811969,False
1-738812107,False
1-738812140,False
1-738812196,False
1-738812220,False
1-738812232,False
1-738812266,False
1-738812312,False
1-738812459,False
1-738812504,False
1-738812756,False
1-738812824,True
1-738812858,False
1-738816932,True
1-738816960,False
1-738816977,False
1-738817691,False
1-738817708,False
1-738817711,False
1-738817790,False
1-738817868,True
1-738819441,False
1-738819511,False
1-738819542,False
1-738819609,False
1-738819647,False
1-738819777,False
1-738819828,False
1-738819885,False
1-738820217,False
1-738820251,False
1-738820394,False
1-738820427,False
1-738820481,False
1-738820565,False
1-738821115,False
1-738821202,False
1-738821245,False
1-738821280,False
1-738821282,False
1-738821291,False
1-738821433,False
1-738821480,False
1-738821506,True
1-738821511,False
1-738821529,False
1-738821573,False
1-738821610,False
1-738821640,False
1-738821692,False
1-738821716,False
1-738821771,False
1-738821862,True
1-738827056,False
1-738827072,False
1-738827666,False
1-738827706,False
1-738827841,False
1-738827857,False
1-738827876,True
1-738827939,False
1-738827966,False
1-738828056,False
1-738828122,False
1-738828162,False
1-738828195,False
1-738828207,False
1-738828229,False
1-738828335,False
1-738828399,False
1-738845143,False
1-738847028,False
1-738847039,True
1-738847050,False
1-738847273,False
1-738847319,False
1-738847354,False
1-738847366,False
1-738847446,False
1-738847469,False
1-738847539,False
1-738847562,False
1-738847735,False
1-738847803,False
1-738848021,False
1-738848305,False
1-738848553,False
1-738871007,False
1-738871036,False
1-738894021,True
1-738894134,False
1-738894209,False
1-738894279,False
1-738894310,False
1-738894462,False
1-738894540,False
1-738894622,False
1-738894680,False
1-738894699,False
1-738894740,False
1-738894830,False
1-738895171,False
1-738895230,False
1-738895240,False
1-738895252,False
1-738895263,False
1-738895275,False
1-738895298,True
1-738895309,False
1-738895321,False
1-738895332,False
1-738895446,True
1-738895505,False
1-738895517,False
1-738895841,False
1-738896121,False
1-738896191,False
1-738896761,False
1-738896771,False
1-738896811,False
1-738897198,False
1-738897221,True
1-738897343,False
1-738897371,True
1-738897443,False
1-738897474,True
1-738897556,False
1-738897597,True
1-738897648,False
1-738897751,True
1-738897791,False
1-739162983,False
1-739163093,False
1-739163452,True
1-739163677,False
1-739163726,False
1-739167541,False
1-739167698,False
1-739173471,False
1-739173911,False
1-739174153,False
1-739174291,False
1-739174396,False
1-739174477,False
1-739174580,False
1-739174798,True
1-739176440,False
1-739176818,False
1-739176870,False
1-739176875,False
1-739176881,False
1-739177070,False
1-739177207,False
1-739177224,False
1-739177383,False
1-739177590,True
1-739177608,False
1-739177611,False
1-739177647,False
1-739177687,False
1-739177701,False
1-739177724,True
1-739180313,False
1-739181083,False
1-739181275,False
1-739181320,False
1-739181358,False
1-739181465,False
1-739181511,False
1-739181558,False
1-739181601,False
1-739181621,True
1-739181702,False
1-739181713,False
1-739181772,False
1-739181845,False
1-739181873,False
1-739181888,False
1-739182945,False
1-739182980,False
1-739183018,True
1-739183035,False
1-739183053,False
1-739183104,False
1-739183130,False
1-739183150,False
1-739183187,False
1-739183240,False
1-739183278,False
1-739183315,False
1-739183363,False
1-739183534,False
1-739183648,False
1-739183657,False
1-739183699,False
1-739183702,True
1-739183718,False
1-739183768,False
1-739183857,False
1-739186141,False
1-739186199,False
1-739186611,False
1-739186694,False
1-739187909,False
1-739187924,False
1-739187980,False
1-739187981,False
1-739188040,False
1-739188082,False
1-739188103,False
1-739188201,False
1-739188251,False
1-739188372,False
1-739188427,True
1-739188524,False
1-739188641,False
1-739194905,False
1-739194931,False
1-739194998,False
1-739195121,False
1-739195168,False
1-739195237,False
1-739195333,False
1-739195476,False
1-739195617,False
1-739195932,False
1-739196071,False
1-739196313,False
1-739196353,False
1-739196391,True
1-739196684,False
1-739196774,False
1-739196794,False
1-739196881,False
1-739196935,False
1-739196972,False
1-739197061,False
1-739197153,True
1-739197171,False
1-739197225,True
1-739197381,False
1-739197411,False
1-739197448,True
1-739197487,False
1-739197517,False
1-739197672,False
1-739197726,True
1-739197764,False
1-739197857,False
1-739198002,False
1-739198115,False
1-739198127,False
1-739198138,False
1-739198208,True
1-739198266,False
1-739198301,False
1-739198448,False
1-739198483,False
1-739198494,False
1-739198505,False
1-739198573,True
1-739198811,False
1-739198845,False
1-739198891,False
1-739199165,False
1-739199944,True
1-739199989,False
1-739200157,False
1-739200231,False
1-739200253,False
1-739200396,True
1-739200411,False
1-739200627,False
1-739203185,False
1-739203256,True
1-739203288,False
1-739203858,False
1-739203937,False
1-739204106,False
1-739204273,False
1-739204484,False
1-739204551,False
1-739204605,False
1-739204640,False
1-739204657,False
1-739204681,False
1-739204750,False
1-739204785,False
1-739208015,False
1-739208095,False
1-739208465,False
1-739208580,True
1-739211294,False
1-739211459,False
1-739211463,False
1-739211706,False
1-739211762,False
1-739211784,False
1-739211858,False
1-739211891,True
1-739212951,False
1-739212961,False
1-739213011,False
1-739213171,False
1-739213210,False
1-739213369,False
1-739213460,False
1-739213499,False
1-739213508,False
1-739213558,False
1-739213619,False
1-739213621,False
1-739213796,False
1-739216265,False
1-739216287,False
1-739216382,False
1-739216604,False
1-739216801,False
1-739216822,True
1-739220124,False
1-739220189,False
1-739220334,False
1-739220446,False
1-739220491,False
1-739220578,False
1-739220615,False
1-739220670,False
1-739220741,False
1-739220849,False
1-739224418,False
1-739224771,False
1-739224951,True
1-739224981,False
1-739225001,False
1-739225111,False
1-739225152,False
1-739225221,False
1-739225231,False
1-739225301,False
1-739225321,False
1-739225371,False
1-739225381,False
1-739225421,False
1-739225471,False
1-739225481,False
1-739225501,False
1-739225511,False
1-739225521,False
1-739225531,False
1-739225661,False
1-739225681,False
1-739225691,False
1-739225711,False
1-739225781,False
1-739225821,False
1-739226916,True
1-739227089,False
1-739227126,True
1-739227205,False
1-739227368,True
1-739227483,False
1-739227536,False
1-739227550,False
1-739227685,False
1-739227746,False
1-739227761,False
1-739227790,False
1-739227828,False
1-739228151,False
1-739228191,False
1-739228215,True
1-739228360,False
1-739228761,False
1-739228787,False
1-739228832,False
1-739228898,False
1-739248008,False
1-739248260,True
1-739248286,False
1-739248306,False
1-739248410,False
1-739248497,False
1-739248533,False
1-739248856,False
1-739252774,False
1-739253989,True
1-739254151,False
1-739254192,False
1-739254329,True
1-739254408,True
1-739254451,False
1-739254541,False
1-739254591,False
1-739254688,False
1-739254726,False
1-739254765,False
1-739257930,True
1-739258427,False
1-739258646,False
1-739258929,False
1-739259042,True
1-739259133,False
1-739259181,False
1-739259283,False
1-739259299,False
1-739259336,False
1-739259460,False
1-739259476,False
1-739259632,False
1-739259644,False
1-739259666,False
1-739259772,False
1-739259783,False
1-739259835,False
1-739259873,False
1-739262291,False
1-739262348,True
1-739262438,False
1-739262665,False
1-739262701,False
1-739262752,False
1-739262879,True
1-739264950,False
1-739265006,False
1-739265109,False
1-739265120,False
1-739265256,False
1-739265351,False
1-739265445,False
1-739265473,False
1-739265513,False
1-739265528,True
1-739265645,False
1-739265861,False
1-739269022,False
1-739269204,False
1-739269256,False
1-739269455,False
1-739269929,False
1-739270964,False
1-739270971,False
1-739271014,False
1-739271097,False
1-739271101,False
1-739271131,False
1-739271199,False
1-739271278,False
1-739271360,False
1-739271391,False
1-739271559,True
1-739271710,False
1-739271728,False
1-739273944,False
1-739274076,False
1-739274106,False
1-739274179,False
1-739274255,False
1-739274572,False
1-739275964,False
1-739275992,False
1-739276119,False
1-739276248,False
1-739276483,False
1-739276565,False
1-739276913,False
1-739276940,False
1-739277029,False
1-739277139,False
1-739277162,True
1-739277239,False
1-739277260,False
1-739277436,False
1-739277460,False
1-739277540,False
1-739278287,False
1-739278981,False
1-739279158,False
1-739279341,False
1-739279421,False
1-739279515,False
1-739279577,False
1-739279634,False
1-739279794,False
1-739279860,False
1-739279871,False
1-739285066,False
1-739285078,False
1-739285090,False
1-739285331,False
1-739285389,False
1-739285552,True
1-739285714,False
1-739285770,True
1-739285782,False
1-739285827,False
1-739285850,False
1-739285873,False
1-739286285,False
1-739288970,False
1-739289054,False
1-739289199,False
1-739289351,False
1-739289621,False
1-739289678,False
1-739289797,False
1-739289835,False
1-739289848,False
1-739289870,False
1-739291954,False
1-739292088,False
1-739292112,False
1-739292191,False
1-739292210,False
1-739292357,False
1-739292696,True
1-739292738,False
1-739292748,False
1-739292794,False
1-739292823,False
1-739292845,False
1-739292964,False
1-739293161,False
1-739293209,True
1-739293482,False
1-739293771,False
1-739293904,False
1-739293953,False
1-739293969,False
1-739294508,False
1-739294850,False
1-739300131,False
1-739300338,True
1-739300375,False
1-739300444,False
1-739300621,False
1-739300655,False
1-739302011,False
1-739302171,False
1-739302250,False
1-739302322,False
1-739302508,False
1-739302563,False
1-739302600,False
1-739302606,False
1-739302829,False
1-739302843,False
1-739302957,False
1-739302963,True
1-739303026,False
1-739303270,False
1-739303432,False
1-739303561,False
1-739303729,False
1-739306192,False
1-739306272,False
1-739306552,False
1-739306677,False
1-739306691,False
1-739306733,False
1-739306815,False
1-739307733,False
1-739308953,False
1-739308990,False
1-739309009,True
1-739309172,False
1-739309210,False
1-739309506,False
1-739309800,False
1-739314011,False
1-739314098,False
1-739314128,False
1-739322124,False
1-739322153,False
1-739322229,False
1-739322346,False
1-739322475,False
1-739322688,False
1-739322855,False
1-739323024,False
1-739323051,False
1-739323166,False
1-739323183,False
1-739323230,True
1-739323263,False
